wikipedia_id,wikipedia_key,wikipedia_title,title,thumbnail
68825531,Dragon_Hoops,Dragon Hoops,Dragon Hoops,https://covers.openlibrary.org/b/olid/OL27975216M-L.jpg
58597468,What_Comes_After_(The_Walking_Dead),What Comes After (The Walking Dead),What Comes After,https://covers.openlibrary.org/b/olid/OL31839985M-L.jpg
60301152,Find_Me_(novel),Find Me (novel),Find Me,https://covers.openlibrary.org/b/olid/OL27679078M-L.jpg
27633791,Band_of_Sisters_(book),Band of Sisters (book),Band of Sisters,https://covers.openlibrary.org/b/olid/OL25270568M-L.jpg
74152406,All_the_Sinners_Bleed,All the Sinners Bleed,All the Sinners Bleed,https://covers.openlibrary.org/b/olid/OL48826820M-L.jpg
76565456,The_Paris_Apartment_(novel),The Paris Apartment (novel),The Paris Apartment,https://covers.openlibrary.org/b/olid/OL33823381M-L.jpg
12155531,Fake,Fake,Fake,
67826539,The_Other_Black_Girl,The Other Black Girl,The Other Black Girl,https://covers.openlibrary.org/b/olid/OL33693619M-L.jpg
68128831,Indians_on_Vacation,Indians on Vacation,Indians on Vacation,https://covers.openlibrary.org/b/olid/OL31861396M-L.jpg
69299848,Hell_of_a_Book,Hell of a Book,Hell of a Book,
8198474,Bombshell,Bombshell,Bombshell,
29639227,A_Good_Marriage,A Good Marriage,A Good Marriage,
11156767,Stuck_with_You,Stuck with You,Stuck with You,https://covers.openlibrary.org/b/olid/OL36883218M-L.jpg
70925208,Furia_(novel),Furia (novel),Furia,
76000823,A_Private_Cathedral,A Private Cathedral,A Private Cathedral,https://covers.openlibrary.org/b/olid/OL28362741M-L.jpg
42987583,The_Best_of_Me_(2014_film),The Best of Me (2014 film),The Best of Me,https://covers.openlibrary.org/b/olid/OL32080380M-L.jpg
4805195,Glow,Glow,Glow,
430976,Uncanny_valley,Uncanny valley,Uncanny Valley,https://covers.openlibrary.org/b/olid/OL29878963M-L.jpg
69944617,Watercress_(book),Watercress (book),Watercress,https://covers.openlibrary.org/b/olid/OL34187891M-L.jpg
1371813,Icebreaker_(disambiguation),Icebreaker (disambiguation),Icebreaker,https://covers.openlibrary.org/b/olid/OL46070146M-L.jpg
68317630,Trans:_When_Ideology_Meets_Reality,Trans: When Ideology Meets Reality,Trans: When Ideology Meets Reality,
716766,Gold_(Asimov_book),Gold (Asimov book),Gold,
68847039,Chronicles_from_the_Land_of_the_Happiest_People_on_Earth,Chronicles from the Land of the Happiest People on Earth,Chronicles from the Land of the Happiest People on Earth,https://covers.openlibrary.org/b/olid/OL31982640M-L.jpg
74740659,The_Daughter_of_Doctor_Moreau,The Daughter of Doctor Moreau,The Daughter of Doctor Moreau,
69157236,Oh_William!,Oh William!,Oh William!,https://covers.openlibrary.org/b/olid/OL35251852M-L.jpg
39630188,The_Nurse's_Secret,The Nurse's Secret,The Nurse's Secret,
70453286,"Invisible_Child:_Poverty,_Survival_&_Hope_in_an_American_City","Invisible Child: Poverty, Survival & Hope in an American City","Invisible Child: Poverty, Survival & Hope in an American City",
14904923,After_the_Storm,After the Storm,After The Storm,https://covers.openlibrary.org/b/olid/OL21223908M-L.jpg
69720688,You_Exist_Too_Much,You Exist Too Much,You Exist Too Much,https://covers.openlibrary.org/b/olid/OL30169882M-L.jpg
12507175,The_Duchess_(film),The Duchess (film),The Duchess,
1014945,Flock,Flock,Flock,
77009072,Moonflower_Murders_(TV_series),Moonflower Murders (TV series),Moonflower Murders,https://covers.openlibrary.org/b/olid/OL31488352M-L.jpg
68686815,The_Family_Roe:_An_American_Story,The Family Roe: An American Story,The Family Roe: An American Story,
160096,Mutts_(comic_strip),Mutts (comic strip),MUTTS,https://covers.openlibrary.org/b/olid/OL824496M-L.jpg
43019573,The_End_of_Men,The End of Men,The End of Men,
65241771,The_Backrooms,The Backrooms,The Backrooms,
69659385,Watch_Over_Me_(novel),Watch Over Me (novel),Watch Over Me,
72684109,All_the_Broken_Places,All the Broken Places,All the Broken Places,https://covers.openlibrary.org/b/olid/OL39460677M-L.jpg
3025058,The_Passenger_(song),The Passenger (song),The Passenger,
76900144,The_Sunlit_Man,The Sunlit Man,The Sunlit Man,https://covers.openlibrary.org/b/olid/OL46114369M-L.jpg
2231977,Nightwatching,Nightwatching,Nightwatching,
68805015,Great_Circle_(novel),Great Circle (novel),Great Circle,
541027,Exodus,Exodus,Exodus,https://covers.openlibrary.org/b/olid/OL22597422M-L.jpg
73100052,Heaven_and_Hell:_A_History_of_the_Afterlife,Heaven and Hell: A History of the Afterlife,Heaven and Hell: A History of the Afterlife,
9401410,Elsewhere_(Zevin_novel),Elsewhere (Zevin novel),Elsewhere,https://covers.openlibrary.org/b/olid/OL28972591M-L.jpg
24662409,The_Visit_(poetry_collection),The Visit (poetry collection),The Visit,
73339440,Biography_of_X,Biography of X,Biography of X,
13784447,Fall_(disambiguation),Fall (disambiguation),Fall,
4321056,Mark_Rutte,Mark Rutte,Mark Rutte,https://covers.openlibrary.org/b/olid/OL25015109M-L.jpg
1235762,Ace_of_Spades_(Motörhead_album),Ace of Spades (Motörhead album),Ace of Spades,https://covers.openlibrary.org/b/olid/OL39656122M-L.jpg
69122307,Termination_Shock_(novel),Termination Shock (novel),Termination Shock,https://covers.openlibrary.org/b/olid/OL35078792M-L.jpg
2546831,Stranded_(album),Stranded (album),Stranded,
72131262,Cinema_Speculation,Cinema Speculation,Cinema Speculation,https://covers.openlibrary.org/b/olid/OL46796532M-L.jpg
70732236,Exciting_Times,Exciting Times,Exciting Times,https://covers.openlibrary.org/b/olid/OL28090244M-L.jpg
2325284,Reckless_(Bryan_Adams_album),Reckless (Bryan Adams album),Reckless,
15351603,Monica_(Monica_and_Friends),Monica (Monica and Friends),Monica,
486995,Vespertine,Vespertine,Vespertine,https://covers.openlibrary.org/b/olid/OL36007456M-L.jpg
58261,Honey_bee,Honey bee,Honeybee,
1572200,Black_Buck,Black Buck,Black Buck,
1902832,Mother_may_I?,Mother may I?,Mother May I,https://covers.openlibrary.org/b/olid/OL3388052M-L.jpg
68588161,Hero_of_Two_Worlds:_The_Marquis_de_Lafayette_in_the_Age_of_Revolution,Hero of Two Worlds: The Marquis de Lafayette in the Age of Revolution,Hero of Two Worlds: The Marquis de Lafayette in the Age of Revolution,
72171985,The_Philosophy_of_Modern_Song,The Philosophy of Modern Song,The Philosophy of Modern Song,https://covers.openlibrary.org/b/olid/OL38063088M-L.jpg
45075253,Dark_Places_(2015_film),Dark Places (2015 film),Dark Places,https://covers.openlibrary.org/b/olid/OL32953431M-L.jpg
299976,The_Cloisters,The Cloisters,The Cloisters,https://covers.openlibrary.org/b/olid/OL25183227M-L.jpg
73224152,The_Queen_of_Dirt_Island,The Queen of Dirt Island,The Queen of Dirt Island,
67856782,Daughter_of_the_Deep,Daughter of the Deep,Daughter of the Deep,https://covers.openlibrary.org/b/olid/OL33905429M-L.jpg
26615845,Role-playing,Role-playing,Role Playing,
37892,Thrust,Thrust,Thrust,https://covers.openlibrary.org/b/olid/OL46819986M-L.jpg
73216750,Material_Girls:_Why_Reality_Matters_for_Feminism,Material Girls: Why Reality Matters for Feminism,Material Girls: Why Reality Matters for Feminism,
66443679,What_Are_You_Going_Through,What Are You Going Through,What Are You Going Through,https://covers.openlibrary.org/b/olid/OL44281144M-L.jpg
75458385,Prequel:_An_American_Fight_Against_Fascism,Prequel: An American Fight Against Fascism,Prequel: An American Fight Against Fascism,
68289119,Look_Back_(manga),Look Back (manga),Look Back,
18880664,Deep_state,Deep state,Deep State,
67702630,The_Four_Profound_Weaves,The Four Profound Weaves,The Four Profound Weaves,https://covers.openlibrary.org/b/olid/OL29851786M-L.jpg
69282353,Inseparable_(book),Inseparable (book),Inseparable,
72830874,The_Devil_and_the_Dark_Water,The Devil and the Dark Water,The Devil and the Dark Water,
69696964,Open_Water_(novel),Open Water (novel),Open Water,
65532628,Aru_Shah_and_the_City_of_Gold,Aru Shah and the City of Gold,Aru Shah and the City of Gold,https://covers.openlibrary.org/b/olid/OL38005776M-L.jpg
72206195,Paradais,Paradais,Paradais,
72825865,Holly_(novel),Holly (novel),Holly,
63286033,Apropos_of_Nothing,Apropos of Nothing,Apropos of Nothing,https://covers.openlibrary.org/b/olid/OL30202205M-L.jpg
74806362,A_Prayer_for_the_Crown-Shy,A Prayer for the Crown-Shy,A Prayer for the Crown-Shy,
66805444,The_Good_Girls:_An_Ordinary_Killing,The Good Girls: An Ordinary Killing,The Good Girls: An Ordinary Killing,
7150614,Bridge_of_Souls_(book),Bridge of Souls (book),Bridge of Souls,https://covers.openlibrary.org/b/olid/OL27281896M-L.jpg
74919318,Nights_of_Plague,Nights of Plague,Nights of Plague,https://covers.openlibrary.org/b/olid/OL37535886M-L.jpg
65532620,Aru_Shah_and_the_Tree_of_Wishes,Aru Shah and the Tree of Wishes,Aru Shah and the Tree of Wishes,https://covers.openlibrary.org/b/olid/OL27938128M-L.jpg
3902606,Animal_(book),Animal (book),Animal,
72891978,This_Other_Eden_(Harding_novel),This Other Eden (Harding novel),This Other Eden,https://covers.openlibrary.org/b/olid/OL24398942M-L.jpg
674,Anatomy,Anatomy,Anatomy,https://covers.openlibrary.org/b/olid/OL17840297M-L.jpg
66872321,State_of_Terror,State of Terror,State of Terror,https://covers.openlibrary.org/b/olid/OL33906274M-L.jpg
49417,Extinction,Extinction,Extinction,
68972642,Summer_Sons,Summer Sons,Summer Sons,https://covers.openlibrary.org/b/olid/OL34178445M-L.jpg
65928502,Mr_Wilder_&_Me,Mr Wilder & Me,Mr Wilder & Me,
74627916,The_End_of_Everything_(novel),The End of Everything (novel),The End of Everything,
3786588,Jackal_(The_Day_of_the_Jackal),Jackal (The Day of the Jackal),Jackal,
12415417,Final_Offer,Final Offer,Final Offer,https://covers.openlibrary.org/b/olid/OL39949759M-L.jpg
76281062,Until_August,Until August,Until August,https://covers.openlibrary.org/b/olid/OL52196977M-L.jpg
74651862,Nettle_&_Bone,Nettle & Bone,Nettle & Bone,https://covers.openlibrary.org/b/olid/OL34158510M-L.jpg
1958870,Too_Good_to_Be_True_(film),Too Good to Be True (film),Too Good to Be True,https://covers.openlibrary.org/b/olid/OL24514376M-L.jpg
4435868,Members_Only_(The_Sopranos),Members Only (The Sopranos),Members Only,https://covers.openlibrary.org/b/olid/OL28686212M-L.jpg
71935943,Confidence_Man:_The_Making_of_Donald_Trump_and_the_Breaking_of_America,Confidence Man: The Making of Donald Trump and the Breaking of America,Confidence Man: The Making of Donald Trump and the Breaking of America,
75426592,Until_the_Last_of_Me,Until the Last of Me,Until the Last of Me,https://covers.openlibrary.org/b/olid/OL34974924M-L.jpg
49522731,Powerless_(TV_series),Powerless (TV series),Powerless,https://covers.openlibrary.org/b/olid/OL48316907M-L.jpg
74366404,Ain't_Burned_All_the_Bright,Ain't Burned All the Bright,Ain't Burned All the Bright,https://covers.openlibrary.org/b/olid/OL34144276M-L.jpg
6098808,Dead_Silence,Dead Silence,Dead Silence,https://covers.openlibrary.org/b/olid/OL23173129M-L.jpg
63014715,The_Cactus_League,The Cactus League,The Cactus League,
69926395,The_Henna_Wars,The Henna Wars,The Henna Wars,https://covers.openlibrary.org/b/olid/OL33826904M-L.jpg
72034433,The_Seven_Moons_of_Maali_Almeida,The Seven Moons of Maali Almeida,The Seven Moons of Maali Almeida,https://covers.openlibrary.org/b/olid/OL40152804M-L.jpg
20714270,Out_on_a_Limb_(book),Out on a Limb (book),Out on a Limb,https://covers.openlibrary.org/b/olid/OL32109557M-L.jpg
217480,Penance,Penance,Penance,https://covers.openlibrary.org/b/olid/OL29746057M-L.jpg
66499564,When_You_Trap_a_Tiger,When You Trap a Tiger,When You Trap a Tiger,https://covers.openlibrary.org/b/olid/OL32068181M-L.jpg
64561762,Intimations,Intimations,Intimations,
14699524,Breakaway_(Art_Garfunkel_album),Breakaway (Art Garfunkel album),Breakaway,
68205721,Winter's_Orbit,Winter's Orbit,Winter's Orbit,https://covers.openlibrary.org/b/olid/OL29891379M-L.jpg
57939865,You_Should_See_Me_in_a_Crown,You Should See Me in a Crown,You Should See Me in a Crown,https://covers.openlibrary.org/b/olid/OL30200947M-L.jpg
75529010,"For_the_First_Time,_Again","For the First Time, Again","For the First Time, Again",https://covers.openlibrary.org/b/olid/OL38122733M-L.jpg
61698584,Blood_Heir,Blood Heir,Blood Heir,https://covers.openlibrary.org/b/olid/OL37306140M-L.jpg
56106,Wildfire,Wildfire,Wildfire,https://covers.openlibrary.org/b/olid/OL47317227M-L.jpg
67377955,What_Big_Teeth,What Big Teeth,What Big Teeth,https://covers.openlibrary.org/b/olid/OL34228348M-L.jpg
65236608,I_Have_Something_to_Tell_You,I Have Something to Tell You,I Have Something to Tell You,https://covers.openlibrary.org/b/olid/OL30014121M-L.jpg
46644117,The_Layover_(film),The Layover (film),The Layover,https://covers.openlibrary.org/b/olid/OL32796852M-L.jpg
69458521,Gender-critical_feminism,Gender-critical feminism,Gender-Critical Feminism,https://covers.openlibrary.org/b/olid/OL37997941M-L.jpg
74801096,A_House_with_Good_Bones,A House with Good Bones,A House with Good Bones,https://covers.openlibrary.org/b/olid/OL46579309M-L.jpg
69229677,Hench_(novel),Hench (novel),Hench,https://covers.openlibrary.org/b/olid/OL29872826M-L.jpg
67894689,Rainbow_Milk,Rainbow Milk,Rainbow Milk,https://covers.openlibrary.org/b/olid/OL29542507M-L.jpg
178244,Muse_(band),Muse (band),Muse,
64045547,The_Unspoken_Name,The Unspoken Name,The Unspoken Name,https://covers.openlibrary.org/b/olid/OL29532563M-L.jpg
67726838,Finna_(novella),Finna (novella),Finna,
67373592,Peaces,Peaces,Peaces,
73379257,The_Arsonists'_City,The Arsonists' City,The Arsonists' City,
36162707,Science_Fictions,Science Fictions,Science Fictions,
12604270,Fear_No_Evil_(book),Fear No Evil (book),Fear No Evil,
72914894,Aesthetica_(novel),Aesthetica (novel),Aesthetica,https://covers.openlibrary.org/b/olid/OL46644769M-L.jpg
72266526,Why_Has_Nobody_Told_Me_This_Before?,Why Has Nobody Told Me This Before?,Why Has Nobody Told Me This Before?,https://covers.openlibrary.org/b/olid/OL37326036M-L.jpg
74391686,Crook_Manifesto,Crook Manifesto,Crook Manifesto,https://covers.openlibrary.org/b/olid/OL39557569M-L.jpg
69344198,The_Witness_for_the_Dead,The Witness for the Dead,The Witness for the Dead,https://covers.openlibrary.org/b/olid/OL36348377M-L.jpg
70244538,Eyes_That_Kiss_in_the_Corners,Eyes That Kiss in the Corners,Eyes that Kiss in the Corners,https://covers.openlibrary.org/b/olid/OL30037726M-L.jpg
1578490,The_Gilded_Cage_(De_Morgan),The Gilded Cage (De Morgan),The Gilded Cage,https://covers.openlibrary.org/b/olid/OL372158M-L.jpg
71465533,The_Grief_of_Stones,The Grief of Stones,The Grief of Stones,
27569495,Forget-Me-Not_(annual),Forget-Me-Not (annual),Forget Me Not,https://covers.openlibrary.org/b/olid/OL9237700M-L.jpg
72324619,Obit_(book),Obit (book),Obit,
30140825,Infamous_(series),Infamous (series),Infamous,
72325758,Close-Up_(book),Close-Up (book),Close Up,https://covers.openlibrary.org/b/olid/OL15081807M-L.jpg
74116668,The_Lost_Dreamer,The Lost Dreamer,The Lost Dreamer,https://covers.openlibrary.org/b/olid/OL34118113M-L.jpg
61017920,Save_Me_(webtoon),Save Me (webtoon),Save Me,https://covers.openlibrary.org/b/olid/OL32198284M-L.jpg
67272020,Asterix_and_the_Griffin,Asterix and the Griffin,Asterix and the Griffin,
503927,Parachutes_(Coldplay_album),Parachutes (Coldplay album),Parachutes,
72833160,Age_of_Vice,Age of Vice,Age of Vice,https://covers.openlibrary.org/b/olid/OL50640227M-L.jpg
38202780,Elixir_(programming_language),Elixir (programming language),Elixir,
75036822,A_History_of_What_Comes_Next,A History of What Comes Next,A History of What Comes Next,
71008368,Ordinary_Monsters,Ordinary Monsters,Ordinary Monsters,https://covers.openlibrary.org/b/olid/OL35034835M-L.jpg
70757661,The_Past_Is_Red,The Past Is Red,The Past Is Red,https://covers.openlibrary.org/b/olid/OL30615315M-L.jpg
324794,Haven,Haven,Haven,
29462,Sabotage,Sabotage,Sabotage,https://covers.openlibrary.org/b/olid/OL26603631M-L.jpg
75259373,After_The_Revolution,After The Revolution,After The Revolution,
67443856,The_Christmas_Pig,The Christmas Pig,The Christmas Pig,
68734708,Raybearer,Raybearer,Raybearer,https://covers.openlibrary.org/b/olid/OL30196941M-L.jpg
71285942,The_House_Across_the_Lake_(novel),The House Across the Lake (novel),The House Across the Lake,
52905986,The_Sinner_(TV_series),The Sinner (TV series),The Sinner,
71922764,The_Ogress_and_the_Orphans,The Ogress and the Orphans,The Ogress and the Orphans,https://covers.openlibrary.org/b/olid/OL50493457M-L.jpg
76681189,The_Merciless_Ones,The Merciless Ones,The Merciless Ones,
65957765,Plain_Bad_Heroines,Plain Bad Heroines,Plain Bad Heroines,https://covers.openlibrary.org/b/olid/OL36243915M-L.jpg
30528086,Hello_Stranger_(2010_film),Hello Stranger (2010 film),Hello Stranger,https://covers.openlibrary.org/b/olid/OL37454094M-L.jpg
9344519,Partners_in_Crime_(album),Partners in Crime (album),Partners in Crime,https://covers.openlibrary.org/b/olid/OL47775180M-L.jpg
67624489,While_Justice_Sleeps,While Justice Sleeps,While Justice Sleeps,https://covers.openlibrary.org/b/olid/OL34773059M-L.jpg
70048190,The_School_for_Good_Mothers,The School for Good Mothers,The School for Good Mothers,
70203645,"Moon_Witch,_Spider_King","Moon Witch, Spider King","Moon Witch, Spider King",https://covers.openlibrary.org/b/olid/OL46110318M-L.jpg
39216075,Liberation_Day_(Italy),Liberation Day (Italy),Liberation Day,
1809954,Majesty,Majesty,Majesty,
45087159,Deity,Deity,Deity,
811461,Deviant_(comics),Deviant (comics),Deviant,
2010918,X_(disambiguation),X (disambiguation),X,
75848471,The_Lost_Cause_(novel),The Lost Cause (novel),The Lost Cause,
26447,Resurrection,Resurrection,Resurrection,
22305013,Sleep_No_More,Sleep No More,Sleep No More,https://covers.openlibrary.org/b/olid/OL1539576M-L.jpg
513246,Rebellion,Rebellion,Rebellion,https://covers.openlibrary.org/b/olid/OL32947937M-L.jpg
65018004,Florence_Adler_Swims_Forever,Florence Adler Swims Forever,Florence Adler Swims Forever,https://covers.openlibrary.org/b/olid/OL28094908M-L.jpg
68750815,This_Is_My_America,This Is My America,This Is My America,https://covers.openlibrary.org/b/olid/OL47676487M-L.jpg
871923,Kismet_(musical),Kismet (musical),Kismet,
3068350,Knockout_(disambiguation),Knockout (disambiguation),Knockout,
13114152,The_Great_Divide_(Hodson_book),The Great Divide (Hodson book),The Great Divide,
8225812,Once_Bitten_(Great_White_album),Once Bitten (Great White album),Once Bitten,https://covers.openlibrary.org/b/olid/OL25562407M-L.jpg
65055332,Evil_Geniuses:_The_Unmaking_of_America,Evil Geniuses: The Unmaking of America,Evil Geniuses: The Unmaking of America,
61878656,Death_in_Her_Hands,Death in Her Hands,Death in her Hands,https://covers.openlibrary.org/b/olid/OL28088633M-L.jpg
76599810,Where_the_Drowned_Girls_Go,Where the Drowned Girls Go,Where the Drowned Girls Go,https://covers.openlibrary.org/b/olid/OL38559928M-L.jpg
71211939,My_Heart_is_a_Chainsaw,My Heart is a Chainsaw,My Heart Is a Chainsaw,https://covers.openlibrary.org/b/olid/OL34157591M-L.jpg
5625031,The_Boys_(comics),The Boys (comics),The Boys,
70006794,Unspeakable:_The_Tulsa_Race_Massacre,Unspeakable: The Tulsa Race Massacre,Unspeakable: The Tulsa Race Massacre,
71817881,Lapvona,Lapvona,Lapvona,https://covers.openlibrary.org/b/olid/OL36011848M-L.jpg
54021513,Ghost_forest,Ghost forest,Ghost Forest,https://covers.openlibrary.org/b/olid/OL38449822M-L.jpg
68570570,The_Barnabus_Project,The Barnabus Project,The Barnabus Project,
7286178,Dirty_Laundry_(Don_Henley_song),Dirty Laundry (Don Henley song),Dirty Laundry,https://covers.openlibrary.org/b/olid/OL22623655M-L.jpg
63449878,Interior_Chinatown,Interior Chinatown,Interior Chinatown,https://covers.openlibrary.org/b/olid/OL29857516M-L.jpg
75964532,None_of_This_Is_True,None of This Is True,None of This Is True,https://covers.openlibrary.org/b/olid/OL40316555M-L.jpg
66497144,The_Cat_Man_of_Aleppo,The Cat Man of Aleppo,The Cat Man of Aleppo,https://covers.openlibrary.org/b/olid/OL46525608M-L.jpg
69639170,American_Marxism,American Marxism,American Marxism,https://covers.openlibrary.org/b/olid/OL34151952M-L.jpg
3856756,Badlands_(disambiguation),Badlands (disambiguation),Bad Lands,
73527381,Kurangaituku,Kurangaituku,Kurangaituku,https://covers.openlibrary.org/b/olid/OL39653138M-L.jpg
7340298,The_Conjurer_(painting),The Conjurer (painting),The Conjurer,https://covers.openlibrary.org/b/olid/OL51152905M-L.jpg
15682340,Trinity_(comic_book),Trinity (comic book),Trinity,
66845211,Bloodlands_(disambiguation),Bloodlands (disambiguation),Blood Lands,
1004708,Marrow_(vegetable),Marrow (vegetable),Marrow,
4113685,Murder_book,Murder book,Murder Book,
156207,Unnatural_Death_(novel),Unnatural Death (novel),Unnatural Death,https://covers.openlibrary.org/b/olid/OL32151223M-L.jpg
21521161,Tom_Lake,Tom Lake,Tom Lake,
3711668,Nightwork,Nightwork,Nightwork,https://covers.openlibrary.org/b/olid/OL16439301M-L.jpg
7475846,Fortune_and_Glory,Fortune and Glory,Fortune and Glory,https://covers.openlibrary.org/b/olid/OL29498345M-L.jpg
2104116,Love_marriage,Love marriage,Love Marriage,
4349999,Northern_Spy,Northern Spy,Northern Spy,https://covers.openlibrary.org/b/olid/OL4119474M-L.jpg
